Day,Objective,"Campaign Name","Ad Set Name","Ad Name",Gender,Age,"Amount Spent (USD)",Reach,Impressions,"Unique Link Clicks","Unique Landing Page Views","Website Registrations Completed","App Installs","Unique Mobile App Registrations Completed","Mobile App Purchases","Reporting Starts","Reporting Ends"
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,25-34,0.1,10,10,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,35-44,0.31,26,26,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,35-44,2.63,141,144,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",male,25-34,1.3,92,93,1,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,25-34,0.21,16,16,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",unknown,13-17,0,0,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,35-44,0.09,3,4,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,35-44,0.02,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",unknown,Unknown,0.020003278151123,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA iOS - Pooh Bear",unknown,35-44,0.060009834453368,7,7,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA  iOS - Blue Chart",male,25-34,0,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - iOS","TBA 2021 UA  iOS - Blue Chart",male,55-64,0.1,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,25-34,0.02,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",unknown,13-17,0.01,0,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",female,45-54,0.070029130253849,5,5,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",male,45-54,2.35,118,121,2,2,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,35-44,0.060024968789014,3,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Buff Doge - Cash LP (Branch)",unknown,25-34,0.020008322929671,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 US iOS - This Is A Sign",male,25-34,0,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Money March B",male,25-34,0.04,15,15,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Money March B",male,35-44,0,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Money March B",male,45-54,0,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",male,35-44,42.58,2186,2233,41,40,11,2,1,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",unknown,45-54,0.04,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",male,25-34,58.01,4237,4237,54,53,13,8,2,4,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",female,35-44,8.35,344,360,4,4,1,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",female,25-34,13.28,642,667,11,10,1,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",female,45-54,0.98,30,30,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",unknown,35-44,0.66,26,30,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch Link)",unknown,Unknown,0.05,2,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Pooh Bear",female,45-54,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,35-44,0.15,9,9,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T1 LAL 3% - 25+ - Android - Memes","TBA 2021 UA Android - Pooh Bear",male,35-44,1.71,152,157,1,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - OPEN - US 25+ - Android","TBA 2021 UA Android - Buff Doge",male,35-44,0.05,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",female,35-44,0.11,10,10,1,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",female,45-54,0.06,2,2,1,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",male,35-44,0.52,53,53,2,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",male,25-34,1.14,183,186,2,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",female,25-34,0.33,32,32,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",male,45-54,0.27,21,21,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",male,55-64,0.14,9,9,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",male,65+,0.01,4,4,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",unknown,Unknown,0.02,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined LAL (New) - 25+ - iOS - Test Group","TBA 2021 UA iOS - Sleeping White",female,55-64,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - OPEN - US 25+ - Android","TBA 2021 UA Android - Buff Doge",male,65+,0.13,3,3,1,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - OPEN - US 25+ - Android","TBA 2021 UA Android - Buff Doge",male,25-34,0.1,13,13,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - OPEN - US 25+ - Android","TBA 2021 UA Android - Buff Doge",male,55-64,0.03,3,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - OPEN - US 25+ - Android","TBA 2021 UA Android - Buff Doge",female,65+,0.02,1,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - OPEN - US 25+ - Android","TBA 2021 UA Android - Buff Doge",female,55-64,0.02,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,35-44,0.05,8,8,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",female,25-34,0.9,32,32,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,35-44,0.99,51,51,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,25-34,0.3,16,16,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,25-34,1.03,71,73,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",male,35-44,5.27,208,211,4,4,1,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",male,25-34,4.96,228,228,4,4,3,1,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",male,45-54,0.69,22,23,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",female,35-44,2.32,44,44,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UC WC - Purple Chart - Cash LP",male,25-34,0.03,6,6,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",unknown,35-44,0.08,4,4,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",female,45-54,0.25,3,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",unknown,45-54,0.15,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear","TBA 2021 UA WC - Money March B - Cash LP",unknown,25-34,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UC WC - Purple Chart - Cash LP",female,25-34,0.27,2,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UC WC - Purple Chart - Cash LP",male,35-44,0.08,5,5,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,25-34,0.05,19,19,1,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,45-54,0.01,3,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",female,35-44,0.24,10,10,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",female,25-34,0.05,4,4,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",male,25-34,3.49,156,159,2,2,2,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",male,35-44,4.68,176,183,5,5,1,1,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",female,25-34,0.46,14,16,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",male,45-54,0.34,10,10,1,1,1,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",female,35-44,0.02,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",female,65+,0.11,3,3,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",female,45-54,0.12,4,4,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",unknown,Unknown,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",female,55-64,0.21,5,5,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",male,25-34,0.14,17,17,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",male,65+,0.8,20,23,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",male,35-44,0.35,25,27,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",male,45-54,0.42,22,22,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",male,55-64,0.58,25,27,3,3,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",female,35-44,0.63,27,29,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",female,45-54,0.03,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",male,25-34,5.43,332,334,4,4,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",unknown,Unknown,0.01,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",male,35-44,5.89,248,251,5,5,1,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",female,25-34,1.09,41,41,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",female,35-44,1.95,40,40,2,2,2,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",male,45-54,0.65,19,19,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",unknown,35-44,0.19,7,7,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",female,45-54,0.19,6,6,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",unknown,25-34,0.11,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",unknown,35-44,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - Combined Lookalikes (Old) - US 25-45 - Pooh Bear - Branch Test 2","TBA 2021 UA WC - Money March B - Cash LP",unknown,13-17,0.13,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",male,55-64,0.02,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - T2 LAL 5% - 25+ - iOS - Memes","TBA 2021 UA iOS - Buff Doge",female,25-34,0,2,2,,,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Blue Chart",male,55-64,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - US 25+ (OPEN TEST)","TBA 2021 UC WC - Blue Chart - Cash LP",unknown,Unknown,0.01,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T1 LAL 3% - 25-45 - Memes","TBA 2021 UA WC - Money March B - Cash LP",unknown,25-34,0,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Keep Calm - Cash LP (Branch)",male,45-54,0.09,4,5,1,1,,,,,2021-04-19,2021-04-19
2021-04-19,APP_INSTALLS,"Tellus Boost 2021 UA App Installs","TBA 2021 UA AI - Combined Lookalikes (Old) - 25+ - Android","TBA 2021 UA Android - Money March B",male,25-34,0,1,1,,,,,,,2021-04-19,2021-04-19
2021-04-19,CONVERSIONS,"Tellus Boost 2021 UA Web Conversions","TBA 2021 UA WC - T2 LAL 5% - 25-45 - Memes","TBA 2021 UA WC - Pooh Bear - Cash LP (Branch)",unknown,25-34,0.17,11,11,,,,,,,2021-04-19,2021-04-19
